level,totalDrops,xp,userId,domainKey,lastDropAt,updatedAt,id,created_date,updated_date,created_by_id,is_sample
"6","13","2620","698dd1b2193c860027a3457a","humour","2026-04-22T12:26:19.123Z","2026-04-22T12:26:19.123Z","6995040307ffb388a2b3b79f","2026-02-18T00:12:51.563000","2026-04-22T12:26:19.280000","698dd1b2193c860027a3457a","false"
"4","10","1760","698dd1b2193c860027a3457a","art","2026-04-18T00:57:39.812Z","2026-04-18T00:57:39.812Z","699501ee4f139316e5bcb52b","2026-02-18T00:03:58.939000","2026-04-18T00:57:39.969000","698dd1b2193c860027a3457a","false"
"25","40","13340","698dd1b2193c860027a3457a","music","2026-04-24T12:33:09.136Z","2026-04-24T12:33:09.136Z","6994f3b42fda1c0db4c0f7fe","2026-02-17T23:03:16.711000","2026-04-24T12:33:09.293000","698dd1b2193c860027a3457a","false"
"1","3","420","698c747aee05acfdd23ea578","tech","2026-04-02T12:26:14.381Z","2026-04-02T12:26:14.381Z","6993c78d53f0740442d70ed8","2026-02-17T01:42:37.234000","2026-04-02T12:26:14.508000","698c747aee05acfdd23ea578","false"
"2","5","720","698d204286a5af9808991620","video","2026-04-22T12:25:19.740Z","2026-04-22T12:25:19.740Z","6993c776bfaeabeae3fdef97","2026-02-17T01:42:14.709000","2026-04-22T12:25:19.919000","698d204286a5af9808991620","false"
"25","86","34200","698d204286a5af9808991620","music","2026-04-24T11:32:34.781Z","2026-04-24T11:32:34.781Z","6993c77446ad30f506914604","2026-02-17T01:42:12.640000","2026-04-24T11:32:34.920000","698d204286a5af9808991620","false"
"1","0","0","698dbbf753d545317578c200","tech","","2026-02-16T13:21:40.627Z","699319e4cc4995b9b0d824ef","2026-02-16T13:21:40.749000","2026-02-16T13:21:40.749000","698dbbf753d545317578c200","false"
"23","31","11420","698dbbf753d545317578c200","humour","2026-04-20T12:24:16.793Z","2026-04-20T12:24:16.794Z","699316eaf646c662d7b52374","2026-02-16T13:08:58.462000","2026-04-20T12:24:16.972000","698dbbf753d545317578c200","false"
"3","0","1000","698dbbf753d545317578c200","food","","2026-02-16T13:05:26.299Z","69930fe59822f58d74c17350","2026-02-16T12:39:01.344000","2026-02-16T13:05:26.441000","698dbbf753d545317578c200","false"
"24","26","11740","698dbbf753d545317578c200","music","2026-04-24T12:35:12.514Z","2026-04-24T12:35:12.514Z","69930ee3add923a90388ea15","2026-02-16T12:34:43.706000","2026-04-24T12:35:12.648000","698dbbf753d545317578c200","false"
"3","0","1250","698c747aee05acfdd23ea578","producer","","2026-02-16T02:55:43.000Z","6992872e820fe92aee0967c3","2026-02-16T02:55:42.643000","2026-02-16T02:55:43.119000","698c747aee05acfdd23ea578","false"
"21","22","10350","698c747aee05acfdd23ea578","humour","2026-04-16T23:03:23.413Z","2026-04-16T23:03:23.413Z","69927e2b7e631995e1c6c577","2026-02-16T02:17:15.654000","2026-04-16T23:03:23.585000","698c747aee05acfdd23ea578","false"
"2","4","560","698c747aee05acfdd23ea578","video","2026-04-18T14:25:09.740Z","2026-04-18T14:25:09.740Z","69927e19d564bdf1f2392a49","2026-02-16T02:16:57.096000","2026-04-18T14:25:09.922000","698c747aee05acfdd23ea578","false"
"25","74","32990","698c747aee05acfdd23ea578","music","2026-04-28T12:05:27.072Z","2026-04-28T12:05:27.072Z","69927e116e90b968ae84f750","2026-02-16T02:16:49.154000","2026-04-28T12:05:27.214000","698c747aee05acfdd23ea578","false"
